date,city,ev_sales,ev_market_share,avg_ev_price,avg_ice_price,gasoline_price,electricity_price,public_charging_points,fast_charging_points,ev_subsidy_amount,purchase_subsidy_active,gdp_per_capita,unemployment_rate,avg_ev_range_km,season,ev_sales_last_month,ev_sales_last_year_same_month
2024-07-01,Surat Thani,8239,0.6259,46743.54,25108.72,5.53,0.23,937,110,1071.08,0,26262.93,3.34,329,Q3,8604,8466
2024-08-01,Surat Thani,8610,0.627,46402.68,25519.98,5.61,0.23,960,149,720.66,0,25782.57,2.98,363,Q3,8239,8901
2024-09-01,Surat Thani,8832,0.6338,46446.73,25121.93,5.65,0.23,979,89,1231.18,0,25764.69,2.91,340,Q3,8610,8194
2024-10-01,Surat Thani,9784,0.6396,46625.56,24406.35,5.66,0.23,1000,131,1420.11,0,26796.12,3.0,348,Q4,8832,9338
2024-11-01,Surat Thani,9792,0.6502,46561.92,25840.45,5.7,0.23,1015,110,1433.0,0,25942.59,2.93,351,Q4,9784,8486
2024-12-01,Surat Thani,9387,0.6437,46938.09,25596.29,5.74,0.23,1034,176,1116.35,0,25900.18,2.87,351,Q4,9792,8792
2015-01-01,Ubon Ratchathani,55,0.0002,49672.72,25033.1,3.37,0.13,0,0,2328.05,1,21637.39,5.13,252,Q1,4496,3795
2015-02-01,Ubon Ratchathani,60,0.0,50323.9,25042.59,3.35,0.13,12,2,2487.26,1,21491.47,4.86,266,Q1,55,3795
2015-03-01,Ubon Ratchathani,169,0.0203,49423.27,24902.63,3.37,0.13,3,0,2410.88,1,21800.18,5.17,246,Q1,60,3795
2015-04-01,Ubon Ratchathani,0,0.0,49818.28,25370.24,3.36,0.13,2,0,2667.64,1,22085.41,5.11,239,Q2,169,3795
2015-05-01,Ubon Ratchathani,147,0.0,49708.26,25263.62,3.4,0.13,0,0,2619.77,1,22112.57,4.89,255,Q2,0,3795
2015-06-01,Ubon Ratchathani,206,0.0191,49707.57,24617.16,3.44,0.13,0,0,2725.98,1,21760.81,5.24,246,Q2,147,3795
2015-07-01,Ubon Ratchathani,0,0.0,49477.62,24999.27,3.48,0.13,0,0,2587.3,1,21893.3,5.0,243,Q3,206,3795
2015-08-01,Ubon Ratchathani,123,0.0,50012.14,25212.48,3.48,0.13,0,0,2551.72,1,21836.32,4.8,252,Q3,0,3795
2015-09-01,Ubon Ratchathani,0,0.0,49519.17,25015.29,3.49,0.13,0,0,2710.44,1,21940.89,4.97,260,Q3,123,3795
2015-10-01,Ubon Ratchathani,0,0.0,49103.64,25167.12,3.53,0.13,1,0,2772.86,1,22206.34,5.02,240,Q4,0,3795
2015-11-01,Ubon Ratchathani,0,0.0,49505.03,24259.99,3.56,0.13,9,1,2490.39,1,21571.33,4.58,253,Q4,0,3795
2015-12-01,Ubon Ratchathani,135,0.0165,49994.39,24439.24,3.6,0.13,2,0,2703.89,1,21803.81,4.84,264,Q4,0,3795
2016-01-01,Ubon Ratchathani,0,0.0,49873.48,24984.25,3.6,0.14,1,0,2775.39,1,21628.12,4.61,259,Q1,135,55
2016-02-01,Ubon Ratchathani,0,0.001,49058.82,24849.27,3.64,0.14,5,1,2686.83,1,21978.22,4.94,258,Q1,0,60
2016-03-01,Ubon Ratchathani,195,0.0198,49751.62,25166.4,3.68,0.14,12,2,2548.86,1,22431.85,4.98,250,Q1,0,169
2016-04-01,Ubon Ratchathani,156,0.0173,48796.03,24511.91,3.75,0.14,0,0,2472.21,1,22014.81,4.8,266,Q2,195,0
2016-05-01,Ubon Ratchathani,0,0.0024,49141.19,25466.08,3.78,0.14,8,1,2415.35,1,22274.04,4.78,277,Q2,156,147
2016-06-01,Ubon Ratchathani,0,0.0,48925.68,24988.77,3.84,0.14,0,0,2477.8,1,22753.95,4.89,263,Q2,0,206
2016-07-01,Ubon Ratchathani,22,0.0011,49369.28,25274.94,3.9,0.14,7,1,2573.05,1,22585.34,4.6,246,Q3,0,0
2016-08-01,Ubon Ratchathani,48,0.0092,48893.77,25086.7,3.94,0.14,0,0,2582.72,1,22502.5,4.74,264,Q3,22,123
2016-09-01,Ubon Ratchathani,56,0.0066,49409.67,24526.21,3.96,0.15,4,1,2585.89,1,22442.66,4.68,282,Q3,48,0
2016-10-01,Ubon Ratchathani,362,0.0158,49173.87,25037.78,4.0,0.15,8,1,2652.56,1,22366.16,4.55,267,Q4,56,0
2016-11-01,Ubon Ratchathani,308,0.0163,49260.05,25221.61,4.04,0.15,0,0,2223.69,1,21874.52,4.51,267,Q4,362,0
2016-12-01,Ubon Ratchathani,365,0.0143,50091.83,25158.54,4.1,0.15,4,1,2443.3,1,21767.67,4.71,271,Q4,308,135
2017-01-01,Ubon Ratchathani,175,0.0214,49101.61,24805.0,4.11,0.15,7,1,2598.96,1,21774.79,4.52,270,Q1,365,0
2017-02-01,Ubon Ratchathani,166,0.0118,49150.7,24803.15,4.14,0.15,0,0,2370.37,1,22419.77,4.59,266,Q1,175,0
2017-03-01,Ubon Ratchathani,224,0.0081,49275.79,25312.41,4.17,0.15,12,1,2583.62,1,22152.61,4.56,273,Q1,166,195
2017-04-01,Ubon Ratchathani,236,0.0293,48586.9,24377.82,4.2,0.15,8,1,2549.28,1,22391.92,4.36,264,Q2,224,156
2017-05-01,Ubon Ratchathani,339,0.0233,49039.07,24789.62,4.25,0.15,12,2,2476.65,1,22756.58,4.46,266,Q2,236,0
2017-06-01,Ubon Ratchathani,224,0.0082,49829.42,25314.4,4.29,0.16,12,2,2506.47,1,22594.03,4.42,267,Q2,339,0
2017-07-01,Ubon Ratchathani,186,0.0171,48530.79,24694.02,4.35,0.16,6,0,2401.67,1,22675.05,4.47,281,Q3,224,22
2017-08-01,Ubon Ratchathani,405,0.0233,48471.1,25529.37,4.38,0.16,14,2,2540.15,1,22803.12,4.47,274,Q3,186,48
2017-09-01,Ubon Ratchathani,579,0.0232,49327.66,24825.49,4.38,0.16,6,1,2653.81,1,22098.22,4.33,288,Q3,405,56
2017-10-01,Ubon Ratchathani,381,0.0245,49317.31,25603.94,4.4,0.16,13,1,2556.24,1,22206.74,4.32,287,Q4,579,362
2017-11-01,Ubon Ratchathani,154,0.0157,48892.3,24951.66,4.39,0.16,16,1,2457.16,1,22447.94,4.33,281,Q4,381,308
2017-12-01,Ubon Ratchathani,315,0.025,48881.8,25146.6,4.4,0.16,10,1,2433.95,1,22392.19,4.3,288,Q4,154,365
2018-01-01,Ubon Ratchathani,438,0.0179,49221.99,25147.58,4.48,0.16,8,1,2770.64,1,22297.61,4.5,288,Q1,315,175
2018-02-01,Ubon Ratchathani,453,0.0323,49014.42,24974.58,4.49,0.16,12,2,2474.78,1,22723.4,4.37,287,Q1,438,166
2018-03-01,Ubon Ratchathani,189,0.0085,49543.92,25228.91,4.49,0.16,15,1,2466.52,1,23009.02,4.38,299,Q1,453,224
2018-04-01,Ubon Ratchathani,705,0.051,48330.08,25067.07,4.55,0.16,11,2,2394.13,1,22949.14,4.22,274,Q2,189,236
2018-05-01,Ubon Ratchathani,641,0.0399,48657.98,25101.53,4.61,0.16,5,1,2424.55,1,22363.68,4.67,290,Q2,705,339
2018-06-01,Ubon Ratchathani,661,0.0383,49765.36,25232.62,4.65,0.16,12,2,2525.81,1,22589.37,4.32,275,Q2,641,224
2018-07-01,Ubon Ratchathani,512,0.0405,48697.49,25055.82,4.68,0.17,15,2,2635.56,1,23206.73,4.56,293,Q3,661,186
2018-08-01,Ubon Ratchathani,496,0.0489,49243.79,25152.28,4.75,0.17,21,4,2465.37,1,22357.04,4.32,278,Q3,512,405
2018-09-01,Ubon Ratchathani,617,0.0388,49580.52,25121.67,4.78,0.17,12,2,2488.32,1,22865.32,4.35,293,Q3,496,579
2018-10-01,Ubon Ratchathani,1008,0.0611,48485.71,24798.05,4.82,0.17,13,2,2356.74,1,22755.7,4.45,275,Q4,617,381
2018-11-01,Ubon Ratchathani,872,0.0585,48726.32,24898.22,4.85,0.17,13,1,2320.21,1,22822.74,4.52,294,Q4,1008,154
2018-12-01,Ubon Ratchathani,889,0.06,49860.57,24790.99,4.87,0.17,31,3,2675.9,1,22754.29,4.07,290,Q4,872,315
2019-01-01,Ubon Ratchathani,1130,0.0655,48831.09,24556.16,4.84,0.17,31,4,2599.61,1,22478.64,3.92,301,Q1,889,438
2019-02-01,Ubon Ratchathani,1380,0.0947,48694.41,25431.26,4.84,0.17,29,3,2831.21,1,22978.46,4.33,291,Q1,1130,453
2019-03-01,Ubon Ratchathani,1447,0.0998,49517.77,25514.56,4.88,0.18,43,4,2673.59,1,22286.05,4.31,291,Q1,1380,189
2019-04-01,Ubon Ratchathani,1279,0.0839,48453.48,24958.33,4.89,0.18,24,4,2594.16,1,22897.27,4.05,288,Q2,1447,705
2019-05-01,Ubon Ratchathani,1570,0.1021,48439.9,25159.06,4.96,0.18,33,5,2499.73,1,23172.43,3.9,302,Q2,1279,641
2019-06-01,Ubon Ratchathani,2147,0.1277,48576.36,25138.92,5.02,0.18,40,7,2532.18,1,22750.92,4.18,296,Q2,1570,661
2019-07-01,Ubon Ratchathani,2100,0.1288,48210.08,25383.33,5.06,0.18,56,5,2372.45,1,22930.53,3.99,299,Q3,2147,512
2019-08-01,Ubon Ratchathani,2186,0.1371,48563.35,24797.63,5.05,0.18,51,8,2396.06,1,23245.02,4.22,306,Q3,2100,496
2019-09-01,Ubon Ratchathani,2139,0.1418,48297.17,25500.96,5.05,0.18,54,5,2361.09,1,22724.36,3.93,298,Q3,2186,617
2019-10-01,Ubon Ratchathani,2486,0.1576,48787.17,25385.42,5.07,0.18,51,6,2578.77,1,23523.71,4.18,297,Q4,2139,1008
2019-11-01,Ubon Ratchathani,2472,0.1516,49242.72,24959.12,5.01,0.18,61,11,2562.27,1,23205.62,4.19,291,Q4,2486,872
2019-12-01,Ubon Ratchathani,2991,0.1793,48946.3,25536.83,5.03,0.18,69,11,2142.53,1,23087.67,4.01,309,Q4,2472,889
2020-01-01,Ubon Ratchathani,2702,0.1645,48098.09,24784.96,5.02,0.18,79,13,2582.02,1,23611.81,3.98,305,Q1,2991,1130
2020-02-01,Ubon Ratchathani,3233,0.1944,48882.41,25126.7,5.05,0.18,80,13,2504.64,1,22751.75,4.14,306,Q1,2702,1380
2020-03-01,Ubon Ratchathani,3190,0.1987,48561.8,24946.65,5.08,0.18,82,11,2653.7,1,23568.73,3.53,312,Q1,3233,1447
2020-04-01,Ubon Ratchathani,3535,0.2177,48006.12,24929.94,5.14,0.18,96,14,2481.5,1,23099.96,4.11,298,Q2,3190,1279
2020-05-01,Ubon Ratchathani,3913,0.2399,48843.48,25223.34,5.15,0.18,99,10,2480.86,1,23213.6,4.11,303,Q2,3535,1570
2020-06-01,Ubon Ratchathani,4236,0.2594,48768.79,25127.75,5.2,0.19,105,12,2189.46,1,23303.1,3.99,299,Q2,3913,2147
2020-07-01,Ubon Ratchathani,4078,0.2582,48145.79,24951.79,5.24,0.19,109,15,2438.65,1,22853.78,4.02,302,Q3,4236,2100
2020-08-01,Ubon Ratchathani,4979,0.2924,47813.95,25260.34,5.29,0.19,127,17,2665.18,1,23082.03,3.98,301,Q3,4078,2186
2020-09-01,Ubon Ratchathani,4782,0.3003,48239.08,25249.58,5.3,0.19,136,13,2796.81,1,22939.3,3.98,314,Q3,4979,2139
2020-10-01,Ubon Ratchathani,5563,0.3187,48486.31,25092.08,5.36,0.19,140,23,2565.52,1,23412.49,3.82,307,Q4,4782,2486
2020-11-01,Ubon Ratchathani,4964,0.3273,48063.87,25077.91,5.37,0.19,151,22,2724.76,1,23658.21,3.95,311,Q4,5563,2472
2020-12-01,Ubon Ratchathani,5093,0.3464,48739.94,25347.74,5.39,0.19,165,28,2589.95,1,23803.47,3.79,300,Q4,4964,2991
2021-01-01,Ubon Ratchathani,5984,0.3545,47301.9,25351.38,5.36,0.19,175,18,2441.48,1,23428.48,4.0,302,Q1,5093,2702
2021-02-01,Ubon Ratchathani,6468,0.3636,47937.1,24909.21,5.42,0.19,184,16,2446.24,1,22897.25,4.25,310,Q1,5984,3233
2021-03-01,Ubon Ratchathani,6536,0.3796,49078.8,25166.92,5.41,0.19,185,32,2450.24,1,23483.58,3.96,310,Q1,6468,3190
2021-04-01,Ubon Ratchathani,6797,0.423,47306.74,25598.02,5.46,0.19,208,34,2530.92,1,23508.8,3.64,312,Q2,6536,3535
2021-05-01,Ubon Ratchathani,6639,0.4246,47461.69,25177.62,5.53,0.19,219,27,2499.87,1,23778.69,3.59,319,Q2,6797,3913
2021-06-01,Ubon Ratchathani,7718,0.4482,47795.88,25136.51,5.52,0.19,238,43,2514.78,1,23493.04,3.72,336,Q2,6639,4236
2021-07-01,Ubon Ratchathani,7564,0.4602,47918.59,25583.2,5.53,0.2,247,36,2557.87,1,23297.44,3.65,305,Q3,7718,4078
2021-08-01,Ubon Ratchathani,7394,0.4536,46215.23,25440.48,5.52,0.2,270,45,2702.66,1,23870.93,3.72,318,Q3,7564,4979
2021-09-01,Ubon Ratchathani,7641,0.4733,48656.1,24934.77,5.54,0.2,277,47,2678.03,1,23646.31,3.57,305,Q3,7394,4782
2021-10-01,Ubon Ratchathani,7996,0.5084,47884.9,25712.11,5.54,0.2,294,28,2623.0,1,23924.52,3.55,316,Q4,7641,5563
2021-11-01,Ubon Ratchathani,7830,0.507,48017.29,25598.44,5.53,0.2,300,28,2615.15,1,23692.13,3.45,309,Q4,7996,4964
2021-12-01,Ubon Ratchathani,9008,0.514,47984.19,24906.29,5.53,0.2,340,32,2439.33,1,23290.52,3.36,312,Q4,7830,5093
2022-01-01,Ubon Ratchathani,8600,0.5336,48000.94,25522.01,5.57,0.2,343,29,2445.39,1,23326.24,3.3,315,Q1,9008,5984
2022-02-01,Ubon Ratchathani,7586,0.5338,47965.08,25218.92,5.62,0.2,356,58,2531.19,1,23923.28,3.68,327,Q1,8600,6468
2022-03-01,Ubon Ratchathani,8506,0.5512,48111.61,25539.71,5.69,0.2,365,63,2548.83,1,23408.99,3.49,305,Q1,7586,6536
2022-04-01,Ubon Ratchathani,8482,0.5529,49003.06,25445.54,5.64,0.2,378,48,2377.87,1,23600.84,3.73,324,Q2,8506,6797
2022-05-01,Ubon Ratchathani,9598,0.5878,48177.09,25425.16,5.62,0.2,395,44,2281.08,1,24023.97,3.68,333,Q2,8482,6639
2022-06-01,Ubon Ratchathani,8871,0.5868,47331.69,25235.66,5.67,0.2,420,45,2360.06,1,23627.28,3.46,320,Q2,9598,7718
2022-07-01,Ubon Ratchathani,9434,0.6148,47823.32,25402.76,5.71,0.2,435,38,1300.83,0,24085.73,3.47,328,Q3,8871,7564
2022-08-01,Ubon Ratchathani,9053,0.6,46583.49,25251.77,5.72,0.21,454,49,2545.89,1,24248.14,3.57,318,Q3,9434,7394
2022-09-01,Ubon Ratchathani,8937,0.6125,47209.84,24849.73,5.75,0.21,467,82,1193.84,0,23957.83,3.58,337,Q3,9053,7641
2022-10-01,Ubon Ratchathani,9821,0.5998,46939.01,25105.82,5.75,0.21,481,62,2582.58,1,23672.88,3.28,324,Q4,8937,7996
2022-11-01,Ubon Ratchathani,10039,0.6041,48535.32,24894.82,5.78,0.21,509,91,1386.84,0,24064.87,3.18,321,Q4,9821,7830
2022-12-01,Ubon Ratchathani,9622,0.6279,47435.38,25161.56,5.77,0.21,530,83,1239.49,0,23945.94,3.26,312,Q4,10039,9008
2023-01-01,Ubon Ratchathani,10376,0.6427,47332.57,25379.35,5.78,0.22,549,83,1295.3,0,24349.82,3.47,327,Q1,9622,8600
2023-02-01,Ubon Ratchathani,10901,0.6488,46975.1,24706.98,5.83,0.22,566,86,1254.66,0,24491.33,3.25,327,Q1,10376,7586
2023-03-01,Ubon Ratchathani,10640,0.6537,48192.88,25046.49,5.81,0.22,583,47,1198.85,0,24061.18,3.35,335,Q1,10901,8506
2023-04-01,Ubon Ratchathani,9983,0.6503,47399.16,25328.02,5.87,0.22,605,107,1538.51,0,24082.51,3.27,354,Q2,10640,8482
2023-05-01,Ubon Ratchathani,10956,0.6635,47811.51,25410.7,5.85,0.22,615,91,1379.49,0,23942.71,3.41,339,Q2,9983,9598
2023-06-01,Ubon Ratchathani,10570,0.6643,47822.41,24943.48,5.91,0.22,641,55,1090.97,0,24391.6,3.5,327,Q2,10956,8871
2023-07-01,Ubon Ratchathani,11136,0.6794,48160.75,25554.62,5.9,0.22,662,113,1362.31,0,24140.1,3.28,343,Q3,10570,9434
2023-08-01,Ubon Ratchathani,9413,0.6667,47364.5,25142.85,5.93,0.22,682,107,1011.73,0,23681.96,3.28,350,Q3,11136,9053
2023-09-01,Ubon Ratchathani,11644,0.6729,47843.42,25124.27,5.93,0.22,701,96,1202.2,0,23942.13,3.35,319,Q3,9413,8937
2023-10-01,Ubon Ratchathani,9853,0.6641,47485.8,25577.58,5.95,0.22,714,90,1196.6,0,24106.63,3.47,329,Q4,11644,9821
2023-11-01,Ubon Ratchathani,10359,0.6534,47226.85,25133.48,5.97,0.23,740,97,1023.5,0,24272.33,3.13,332,Q4,9853,10039
2023-12-01,Ubon Ratchathani,11064,0.6737,47374.01,25052.65,5.95,0.23,769,92,968.94,0,24325.12,3.16,337,Q4,10359,9622
2024-01-01,Ubon Ratchathani,11483,0.6702,48055.66,25133.3,5.99,0.23,785,94,1072.25,0,24170.95,3.01,331,Q1,11064,10376
2024-02-01,Ubon Ratchathani,10885,0.6877,46843.24,25286.42,5.97,0.23,792,83,1471.94,0,23971.11,3.15,331,Q1,11483,10901
2024-03-01,Ubon Ratchathani,10461,0.6963,47316.84,24766.11,6.0,0.23,825,136,1308.76,0,24365.99,3.05,355,Q1,10885,10640
2024-04-01,Ubon Ratchathani,11644,0.6747,47955.62,25403.1,6.02,0.23,842,85,1326.57,0,24191.33,3.15,337,Q2,10461,9983
2024-05-01,Ubon Ratchathani,11766,0.6828,46842.09,25318.03,6.06,0.23,872,147,1282.9,0,24754.95,3.24,343,Q2,11644,10956
2024-06-01,Ubon Ratchathani,12086,0.6849,47093.19,24914.82,6.04,0.23,880,149,1409.09,0,24094.92,3.14,338,Q2,11766,10570
2024-07-01,Ubon Ratchathani,11247,0.6865,47744.24,25088.7,6.08,0.23,907,104,1311.43,0,24083.24,3.35,344,Q3,12086,11136
2024-08-01,Ubon Ratchathani,10670,0.6881,47385.2,25334.47,6.12,0.23,930,89,1156.11,0,23787.5,3.22,355,Q3,11247,9413
2024-09-01,Ubon Ratchathani,12129,0.6931,47517.49,25544.95,6.19,0.23,947,146,1256.48,0,24056.88,3.2,341,Q3,10670,11644
2024-10-01,Ubon Ratchathani,11323,0.6965,47179.66,25140.79,6.23,0.23,966,142,1362.51,0,24824.84,2.92,346,Q4,12129,9853
2024-11-01,Ubon Ratchathani,11447,0.6996,46207.25,25199.55,6.24,0.23,988,103,1211.46,0,24742.23,3.33,347,Q4,11323,10359
2024-12-01,Ubon Ratchathani,11420,0.7034,46633.46,25882.03,6.25,0.23,1004,149,1365.46,0,24424.96,3.0,358,Q4,11447,11064
2015-01-01,Udon Thani,73,0.0013,50703.19,24632.35,3.45,0.13,0,0,2442.05,1,12085.88,5.21,239,Q1,3746,3446
2015-02-01,Udon Thani,192,0.0026,50361.62,24955.15,3.48,0.13,2,0,2805.25,1,12867.67,4.94,253,Q1,73,3446
2015-03-01,Udon Thani,310,0.0026,49566.31,24981.67,3.49,0.13,5,1,2318.62,1,12789.98,4.98,253,Q1,192,3446
2015-04-01,Udon Thani,104,0.0173,49616.93,24695.44,3.53,0.13,2,0,2714.55,1,12717.07,5.02,260,Q2,310,3446
2015-05-01,Udon Thani,0,0.0,49725.35,24748.83,3.53,0.13,3,0,2643.82,1,13136.76,4.64,261,Q2,104,3446
2015-06-01,Udon Thani,142,0.0172,49889.39,24956.97,3.59,0.13,7,1,2477.19,1,13274.92,4.79,272,Q2,0,3446
2015-07-01,Udon Thani,229,0.0193,50078.52,24587.17,3.59,0.13,4,0,2708.81,1,12857.29,5.1,244,Q3,142,3446
2015-08-01,Udon Thani,55,0.0076,49867.05,25224.77,3.6,0.13,5,1,2435.19,1,13378.97,4.93,251,Q3,229,3446
2015-09-01,Udon Thani,0,0.0178,49282.76,24985.37,3.57,0.14,10,1,2188.43,1,12778.86,5.19,244,Q3,55,3446
2015-10-01,Udon Thani,108,0.0,50337.39,24868.72,3.61,0.14,15,2,2203.11,1,12817.73,4.79,254,Q4,0,3446
2015-11-01,Udon Thani,116,0.0071,49820.58,25654.62,3.59,0.14,9,2,2808.67,1,12443.42,4.76,257,Q4,108,3446
2015-12-01,Udon Thani,269,0.028,49013.89,25280.25,3.63,0.14,8,1,2354.44,1,13405.95,4.96,252,Q4,116,3446
2016-01-01,Udon Thani,0,0.0116,49830.24,24766.32,3.66,0.14,13,1,2445.15,1,13051.71,4.88,271,Q1,269,73
2016-02-01,Udon Thani,147,0.0215,49765.99,25164.35,3.68,0.14,11,1,2644.91,1,13320.38,4.86,260,Q1,0,192
2016-03-01,Udon Thani,263,0.0258,48825.51,25206.72,3.67,0.14,2,0,2405.7,1,12140.49,4.54,251,Q1,147,310
2016-04-01,Udon Thani,18,0.019,49484.42,25189.1,3.71,0.13,10,1,2353.86,1,12704.12,4.68,258,Q2,263,104
2016-05-01,Udon Thani,407,0.0318,49436.6,24549.59,3.7,0.13,6,1,2322.7,1,13250.22,4.63,264,Q2,18,0
2016-06-01,Udon Thani,108,0.0141,49874.55,24680.17,3.74,0.13,10,1,2189.32,1,13262.17,5.15,267,Q2,407,142
2016-07-01,Udon Thani,235,0.0191,49742.73,24959.71,3.78,0.13,18,2,2605.47,1,13726.45,4.67,254,Q3,108,229
2016-08-01,Udon Thani,453,0.0455,49071.68,25334.9,3.82,0.13,18,3,2238.32,1,12713.17,4.52,271,Q3,235,55
2016-09-01,Udon Thani,219,0.0371,50393.3,24925.14,3.86,0.13,19,3,2316.52,1,13429.8,4.9,274,Q3,453,0
2016-10-01,Udon Thani,329,0.0357,49123.14,25560.2,3.89,0.13,21,3,2634.33,1,12493.05,4.62,277,Q4,219,108
2016-11-01,Udon Thani,361,0.0425,49551.11,25228.17,3.89,0.13,26,4,2397.15,1,13274.0,4.49,274,Q4,329,116
2016-12-01,Udon Thani,357,0.0362,48087.72,24532.21,3.9,0.13,21,3,2610.91,1,12918.95,4.71,273,Q4,361,269
2017-01-01,Udon Thani,311,0.0506,49727.06,24845.43,3.92,0.13,25,4,2483.78,1,13387.03,4.7,281,Q1,357,0
2017-02-01,Udon Thani,605,0.069,50110.79,25055.94,3.96,0.14,27,4,2305.75,1,13132.26,4.66,271,Q1,311,147
2017-03-01,Udon Thani,657,0.0666,49094.59,25377.76,3.99,0.14,32,4,2538.06,1,12540.98,4.52,274,Q1,605,263
2017-04-01,Udon Thani,655,0.0508,49376.77,25496.85,4.01,0.14,35,3,2194.86,1,12718.97,4.63,285,Q2,657,18
2017-05-01,Udon Thani,625,0.0683,48573.75,25226.51,3.95,0.14,32,5,2491.05,1,12593.89,4.41,275,Q2,655,407
2017-06-01,Udon Thani,786,0.0807,49756.25,24704.65,4.03,0.14,41,6,2165.45,1,13681.38,4.53,261,Q2,625,108
2017-07-01,Udon Thani,424,0.0644,49178.88,25529.41,4.06,0.14,38,4,2440.99,1,12901.16,4.39,272,Q3,786,235
2017-08-01,Udon Thani,726,0.0801,49204.26,24747.79,4.14,0.14,44,6,2313.67,1,13045.17,4.58,290,Q3,424,453
2017-09-01,Udon Thani,1150,0.1121,48857.44,25275.51,4.16,0.14,48,6,2483.3,1,13245.11,4.59,272,Q3,726,219
2017-10-01,Udon Thani,746,0.0829,48712.97,24706.45,4.17,0.14,60,5,2697.26,1,13553.51,4.47,277,Q4,1150,329
2017-11-01,Udon Thani,1127,0.1223,49237.27,24612.91,4.19,0.14,60,6,2607.28,1,13165.54,4.44,279,Q4,746,361
2017-12-01,Udon Thani,860,0.1198,48777.43,25229.44,4.19,0.14,69,7,2696.81,1,13474.46,4.25,288,Q4,1127,357
2018-01-01,Udon Thani,1350,0.1475,49692.91,24742.11,4.2,0.15,62,5,2719.34,1,13119.24,4.56,291,Q1,860,311
2018-02-01,Udon Thani,1375,0.1534,49305.41,25407.02,4.22,0.15,85,14,2340.4,1,13717.45,4.6,281,Q1,1350,605
2018-03-01,Udon Thani,1240,0.1466,48699.12,24579.84,4.19,0.15,88,12,2592.24,1,13384.77,4.49,284,Q1,1375,657
2018-04-01,Udon Thani,1717,0.1643,48828.45,24627.1,4.17,0.15,91,15,2530.68,1,13096.03,4.28,274,Q2,1240,655
2018-05-01,Udon Thani,1773,0.1858,49143.85,25040.86,4.14,0.15,104,16,2809.63,1,13304.79,4.46,282,Q2,1717,625
2018-06-01,Udon Thani,1833,0.2177,49181.81,25743.18,4.17,0.15,111,18,2474.97,1,12913.4,4.57,278,Q2,1773,786
2018-07-01,Udon Thani,1983,0.2021,49446.48,25030.09,4.18,0.15,117,19,2508.68,1,13203.18,4.4,282,Q3,1833,424
2018-08-01,Udon Thani,2082,0.2185,49268.71,25080.94,4.19,0.16,132,21,2837.42,1,13023.32,4.46,289,Q3,1983,726
2018-09-01,Udon Thani,1957,0.2394,48047.82,24487.83,4.15,0.16,142,14,2443.65,1,12916.91,4.33,275,Q3,2082,1150
2018-10-01,Udon Thani,1908,0.2394,48964.26,24523.14,4.13,0.16,152,21,2764.94,1,13471.7,4.17,282,Q4,1957,746
2018-11-01,Udon Thani,2375,0.2652,48638.47,25203.0,4.2,0.16,169,24,2639.21,1,12802.7,4.15,286,Q4,1908,1127
2018-12-01,Udon Thani,2763,0.287,48399.56,25849.87,4.24,0.16,183,23,2611.11,1,13384.72,4.14,297,Q4,2375,860
2019-01-01,Udon Thani,2825,0.3005,48815.34,24891.0,4.26,0.16,198,22,2376.13,1,13913.26,4.49,292,Q1,2763,1350
2019-02-01,Udon Thani,3273,0.3363,48372.0,24964.53,4.24,0.16,215,26,2409.53,1,13013.73,4.06,286,Q1,2825,1375
2019-03-01,Udon Thani,2779,0.3513,48308.72,25110.75,4.26,0.16,233,28,2405.01,1,13355.81,4.32,320,Q1,3273,1240
2019-04-01,Udon Thani,2959,0.3642,48455.6,24911.44,4.25,0.16,233,19,2541.4,1,14010.26,4.24,297,Q2,2779,1717
2019-05-01,Udon Thani,3288,0.3667,48344.83,25247.67,4.22,0.17,257,24,2397.02,1,13759.35,4.29,283,Q2,2959,1773
2019-06-01,Udon Thani,3763,0.4188,48659.24,25209.71,4.22,0.17,273,34,2344.94,1,13340.69,3.95,294,Q2,3288,1833
2019-07-01,Udon Thani,4322,0.4083,47802.02,25048.9,4.28,0.17,297,36,2435.65,1,13725.26,4.29,303,Q3,3763,1983
2019-08-01,Udon Thani,3238,0.4368,49074.06,25027.16,4.32,0.17,321,38,2376.13,1,13073.09,4.32,291,Q3,4322,2082
2019-09-01,Udon Thani,4379,0.442,48304.28,25371.01,4.34,0.17,334,55,2574.83,1,13358.68,4.1,301,Q3,3238,1957
2019-10-01,Udon Thani,4052,0.4566,48988.2,24822.69,4.36,0.17,363,47,2544.95,1,13553.04,3.94,311,Q4,4379,1908
2019-11-01,Udon Thani,5323,0.4809,48432.62,25262.4,4.36,0.17,377,38,2289.64,1,14114.15,4.03,298,Q4,4052,2375
2019-12-01,Udon Thani,4992,0.4966,49061.81,24958.25,4.37,0.17,407,73,2458.1,1,13498.51,3.95,292,Q4,5323,2763
2020-01-01,Udon Thani,4377,0.5024,48763.65,25165.71,4.39,0.17,439,63,2701.99,1,13945.41,4.04,300,Q1,4992,2825
2020-02-01,Udon Thani,5207,0.5217,48677.41,25141.97,4.38,0.18,459,57,2647.04,1,14294.75,4.0,297,Q1,4377,3273
2020-03-01,Udon Thani,5015,0.5304,49267.07,25138.2,4.41,0.18,481,71,2740.8,1,13904.99,3.73,294,Q1,5207,2779
